firm_id,FAF_Zone,naics6d,employees,N
29155,131,336110,"51,872",20
29155,292,336110,"51,872",8
29155,411,336110,"51,872",10
29155,271,336110,"51,872",14
29155,081,336110,"51,872",7
29155,122,336110,"51,872",10
29155,089,336110,"51,872",7
29155,202,336110,"51,872",3
29155,092,336110,"51,872",8
29155,069,336110,"51,872",15
29155,300,336110,"51,872",4
29155,491,336110,"51,872",6
29155,129,336110,"51,872",23
29155,559,336110,"51,872",37
29155,350,336110,"51,872",8
29155,063,336110,"51,872",4
29155,190,336110,"51,872",21
29155,212,336110,"51,872",4
29155,050,336110,"51,872",18
29155,372,336110,"51,872",7
29155,341,336110,"51,872",17
29155,183,336110,"51,872",4
29155,065,336110,"51,872",3
29155,486,336110,"51,872",10
29155,020,336110,"51,872",4
29155,321,336110,"51,872",3
29155,363,336110,"51,872",31
29155,160,336110,"51,872",9
29155,429,336110,"51,872",22
29155,401,336110,"51,872",6
29155,513,336110,"51,872",9
29155,179,336110,"51,872",11
29155,151,336110,"51,872",3
29155,471,336110,"51,872",4
29155,042,336110,"51,872",1
29155,380,336110,"51,872",2
29155,182,336110,"51,872",6
29155,064,336110,"51,872",22
29155,251,336110,"51,872",24
29155,139,336110,"51,872",7
29155,531,336110,"51,872",11
29155,539,336110,"51,872",8
29155,379,336110,"51,872",16
29155,402,336110,"51,872",8
29155,249,336110,"51,872",4
29155,062,336110,"51,872",5
29155,019,336110,"51,872",9
29155,489,336110,"51,872",30
29155,299,336110,"51,872",13
29155,364,336110,"51,872",10
29155,422,336110,"51,872",13
29155,219,336110,"51,872",16
29155,259,336110,"51,872",4
29155,421,336110,"51,872",10
29155,540,336110,"51,872",13
29155,101,336110,"51,872",3
29155,512,336110,"51,872",8
29155,551,336110,"51,872",18
29155,201,336110,"51,872",4
29155,369,336110,"51,872",26
29155,099,336110,"51,872",6
29155,319,336110,"51,872",9
29155,460,336110,"51,872",5
29155,500,336110,"51,872",2
29155,391,336110,"51,872",4
29155,519,336110,"51,872",9
29155,361,336110,"51,872",7
29155,331,336110,"51,872",6
29155,269,336110,"51,872",11
29155,230,336110,"51,872",10
29155,459,336110,"51,872",8
29155,479,336110,"51,872",19
29155,342,336110,"51,872",8
29155,499,336110,"51,872",4
29155,242,336110,"51,872",8
29155,419,336110,"51,872",8
29155,280,336110,"51,872",11
29155,482,336110,"51,872",3
29155,209,336110,"51,872",12
29155,488,336110,"51,872",5
29155,211,336110,"51,872",3
29155,451,336110,"51,872",4
29155,189,336110,"51,872",9
29155,279,336110,"51,872",12
29155,409,336110,"51,872",6
29155,262,336110,"51,872",9
29155,311,336110,"51,872",3
29155,473,336110,"51,872",6
29155,049,336110,"51,872",6
29155,121,336110,"51,872",4
29155,172,336110,"51,872",3
29155,532,336110,"51,872",2
29155,041,336110,"51,872",6
29155,441,336110,"51,872",5
29155,241,336110,"51,872",6
29155,423,336110,"51,872",3
29155,373,336110,"51,872",3
29155,511,336110,"51,872",4
29155,393,336110,"51,872",9
29155,452,336110,"51,872",3
29155,560,336110,"51,872",4
29155,394,336110,"51,872",6
29155,485,336110,"51,872",3
29155,472,336110,"51,872",4
29155,371,336110,"51,872",5
29155,091,336110,"51,872",5
29155,181,336110,"51,872",4
29155,229,336110,"51,872",3
29155,483,336110,"51,872",2
29155,011,336110,"51,872",2
29155,221,336110,"51,872",1
29155,481,336110,"51,872",5
29155,291,336110,"51,872",4
29155,362,336110,"51,872",9
29155,012,336110,"51,872",2
29155,124,336110,"51,872",2
29155,223,336110,"51,872",1
29155,329,336110,"51,872",1
29155,109,336110,"51,872",1
29155,159,336110,"51,872",1
28575,061,423120,"3,000",10
28575,271,423120,"3,000",17
28575,171,423120,"3,000",12
28575,041,423120,"3,000",10
28575,271,325612,"3,000",2
28575,081,423120,"3,000",11
28575,291,423120,"3,000",3
28575,491,423120,"3,000",7
28575,321,423120,"3,000",4
28575,251,423120,"3,000",8
28575,062,423120,"3,000",6
28575,251,325612,"3,000",1
28575,292,423120,"3,000",5
28575,411,423120,"3,000",3
28575,311,423120,"3,000",4
28575,064,423120,"3,000",2
28575,331,423120,"3,000",1
28575,329,423120,"3,000",2
28575,065,423120,"3,000",2
28575,092,423120,"3,000",1
28575,190,423120,"3,000",2
28575,020,423120,"3,000",1
28575,371,423120,"3,000",3
28575,042,423120,"3,000",3
28575,551,423120,"3,000",2
28575,519,423120,"3,000",1
28575,559,423120,"3,000",7
28575,372,423120,"3,000",11
28575,201,423120,"3,000",2
28575,160,423120,"3,000",4
28575,319,423120,"3,000",2
28575,379,423120,"3,000",3
28575,373,423120,"3,000",1
28575,399,423120,"3,000",1
28575,532,423120,"3,000",1
28575,363,423120,"3,000",3
28575,531,423120,"3,000",1
28575,369,423120,"3,000",2
28575,299,423120,"3,000",1
28575,089,423120,"3,000",2
28575,364,423120,"3,000",1
28575,421,423120,"3,000",2
28575,131,423120,"3,000",1
28575,249,423120,"3,000",1
28575,049,423120,"3,000",2
28575,540,423120,"3,000",1
28575,392,423120,"3,000",1
28575,209,423120,"3,000",1
28575,362,423120,"3,000",1
28575,241,423120,"3,000",3
28575,341,423120,"3,000",1
28575,242,423120,"3,000",1
28575,380,423120,"3,000",1
28575,513,423120,"3,000",1
28575,063,423120,"3,000",1
28575,279,423120,"3,000",2
28575,181,423120,"3,000",1
12497,421,513199,66,1
12497,123,513199,66,1
12497,486,513199,66,1
12497,171,513199,66,1
12497,223,513199,66,1
12497,513,513199,66,1
12497,181,513199,66,1
12497,160,513199,66,1
30565,261,921190,"46,824",4
30565,269,921190,"46,824",4
30565,262,921190,"46,824",3
12605,363,541219,500,1
12605,519,541219,500,1
12605,131,541219,500,1
12605,484,541219,500,1
12605,171,541219,500,1
12605,341,541219,500,1
12605,251,541219,500,1
12605,421,541219,500,1
12605,064,541219,500,1
12605,123,541219,500,1
12605,292,541219,500,1
12605,513,541219,500,1
12605,122,541219,500,1
12605,371,541219,500,1
12605,261,541219,500,1
12605,422,541219,500,1
12605,230,541219,500,1
12605,061,541219,500,1
4187,519,311351,300,1
4187,321,311351,300,1
4187,363,311351,300,1
4187,123,311351,300,1
4187,271,311351,300,1
13138,311,722310,100,1
13138,472,722310,100,1
13138,041,722310,100,2
13138,131,722310,100,1
13138,069,722310,100,1
13138,559,722310,100,1
27689,559,423450,200,1
27689,486,423450,200,1
27689,269,423450,200,1
27689,362,423450,200,1
27689,271,423450,200,1
27689,319,423450,200,1
27689,392,423450,200,1
27689,393,423450,200,1
27689,551,423450,200,1
30319,429,624190,"5,000",6
30319,091,624190,"5,000",1
30319,423,624190,"5,000",1
30319,421,624190,"5,000",1
30319,422,624190,"5,000",1
6044,012,458110,200,2
6044,011,458110,200,3
6044,019,458110,200,4
24480,292,449110,403,2
24480,182,449110,403,2
24480,299,449110,403,1
5805,064,813930,800,6
5805,061,813930,800,13
5805,062,813930,800,3
5805,063,813930,800,1
5805,069,813930,800,9
9603,061,624410,500,10
9603,182,624410,500,1
18425,182,458110,"5,000",11
18425,331,458210,"5,000",3
18425,540,458110,"5,000",9
18425,363,458110,"5,000",4
18425,422,458110,"5,000",6
18425,519,nan,"5,000",1
18425,251,339112,"5,000",3
18425,363,nan,"5,000",1
18425,519,458110,"5,000",11
18425,081,541512,"5,000",2
18425,519,561499,"5,000",2
18425,401,458110,"5,000",4
18425,484,458110,"5,000",22
18425,061,339112,"5,000",2
18425,122,441222,"5,000",1
18425,063,513210,"5,000",1
18425,299,458110,"5,000",13
18425,363,561499,"5,000",1
18425,291,458110,"5,000",4
18425,131,458110,"5,000",27
18425,131,541512,"5,000",1
18425,489,458110,"5,000",24
18425,223,458110,"5,000",7
18425,171,458110,"5,000",12
18425,379,458110,"5,000",15
18425,179,458110,"5,000",10
18425,019,458110,"5,000",7
18425,539,458110,"5,000",6
18425,452,458110,"5,000",5
18425,189,458110,"5,000",15
18425,391,458110,"5,000",4
18425,269,458110,"5,000",7
18425,242,458110,"5,000",3
18425,429,458110,"5,000",14
18425,459,458110,"5,000",9
18425,361,458210,"5,000",2
18425,371,458110,"5,000",10
18425,402,458110,"5,000",5
18425,481,458110,"5,000",6
18425,411,458110,"5,000",6
18425,190,458110,"5,000",15
18425,559,458110,"5,000",9
18425,280,458110,"5,000",13
18425,421,458110,"5,000",4
18425,099,458110,"5,000",1
18425,392,458110,"5,000",9
18425,279,458110,"5,000",5
18425,069,458110,"5,000",12
18425,512,458110,"5,000",5
18425,473,458110,"5,000",8
18425,373,458110,"5,000",4
18425,139,458110,"5,000",20
18425,350,458110,"5,000",13
18425,241,458110,"5,000",4
18425,212,458110,"5,000",3
18425,311,458110,"5,000",2
18425,393,458110,"5,000",9
18425,369,458110,"5,000",3
18425,491,458110,"5,000",7
18425,372,458110,"5,000",7
18425,399,458110,"5,000",8
18425,181,458110,"5,000",3
18425,321,458110,"5,000",2
18425,160,458110,"5,000",5
18425,479,458110,"5,000",11
18425,394,458110,"5,000",7
18425,259,458110,"5,000",1
18425,219,458110,"5,000",12
18425,229,458110,"5,000",11
18425,486,458110,"5,000",15
18425,531,458110,"5,000",7
18425,049,458110,"5,000",1
18425,487,458110,"5,000",2
18425,064,458110,"5,000",3
18425,329,458110,"5,000",3
18425,123,458110,"5,000",7
18425,419,458110,"5,000",12
18425,409,458110,"5,000",4
18425,050,458110,"5,000",12
18425,041,458110,"5,000",8
18425,261,458110,"5,000",10
18425,221,458110,"5,000",4
18425,011,458110,"5,000",2
18425,485,458110,"5,000",7
18425,122,458110,"5,000",3
18425,172,458110,"5,000",2
18425,262,458110,"5,000",5
18425,061,458110,"5,000",9
18425,124,458110,"5,000",10
18425,202,458110,"5,000",2
18425,249,458110,"5,000",4
18425,421,458210,"5,000",2
18425,500,458110,"5,000",1
18425,319,458110,"5,000",4
18425,081,458110,"5,000",5
18425,513,458110,"5,000",4
18425,551,458110,"5,000",5
18425,131,458210,"5,000",3
18425,513,541512,"5,000",2
18425,129,458110,"5,000",9
18425,451,458110,"5,000",3
18425,511,458110,"5,000",3
18425,362,458110,"5,000",1
18425,488,458110,"5,000",8
18425,319,nan,"5,000",1
18425,460,458110,"5,000",5
18425,109,458210,"5,000",1
18425,101,458110,"5,000",2
18425,129,458210,"5,000",3
18425,064,458210,"5,000",6
18425,363,458210,"5,000",6
18425,012,458110,"5,000",5
18425,341,458210,"5,000",3
18425,362,458210,"5,000",1
18425,484,458210,"5,000",3
18425,472,458110,"5,000",4
18425,132,458110,"5,000",2
18425,342,458110,"5,000",2
18425,292,458110,"5,000",8
18425,064,541512,"5,000",1
18425,089,458110,"5,000",4
18425,121,458110,"5,000",6
18425,062,458110,"5,000",1
18425,471,458110,"5,000",4
18425,380,458110,"5,000",1
18425,459,458210,"5,000",2
18425,061,458210,"5,000",7
18425,560,458110,"5,000",4
18425,271,458110,"5,000",4
18425,171,458210,"5,000",3
18425,065,458110,"5,000",2
18425,271,458210,"5,000",2
18425,229,nan,"5,000",1
18425,092,458110,"5,000",1
18425,183,458110,"5,000",1
18425,361,458110,"5,000",3
18425,251,458110,"5,000",6
18425,339,458110,"5,000",1
18425,331,458110,"5,000",2
18425,300,458110,"5,000",3
18425,499,458110,"5,000",2
18425,209,458110,"5,000",3
18425,364,458110,"5,000",3
18425,451,458210,"5,000",1
18425,063,458210,"5,000",2
18425,311,458210,"5,000",2
18425,091,458210,"5,000",1
18425,211,458110,"5,000",1
18425,122,458210,"5,000",6
18425,371,458210,"5,000",1
18425,472,458210,"5,000",1
18425,342,458210,"5,000",1
18425,222,458110,"5,000",2
18425,151,458210,"5,000",2
18425,512,458210,"5,000",1
18425,241,458210,"5,000",1
18425,513,458210,"5,000",3
18425,212,458210,"5,000",1
18425,373,458210,"5,000",1
18425,372,458210,"5,000",1
18425,261,458210,"5,000",1
18425,280,458210,"5,000",1
18425,050,458210,"5,000",1
18425,379,458210,"5,000",1
18425,321,458210,"5,000",2
18425,486,458210,"5,000",3
18425,123,458210,"5,000",2
18425,481,458210,"5,000",1
18425,292,458210,"5,000",2
18425,259,458210,"5,000",1
18425,041,458210,"5,000",1
18425,063,458110,"5,000",1
18425,109,458110,"5,000",1
18425,230,458210,"5,000",1
18425,069,458210,"5,000",1
18425,391,458210,"5,000",1
18425,531,458210,"5,000",2
18425,242,458210,"5,000",2
18425,531,541512,"5,000",1
18425,559,458210,"5,000",1
18425,482,458110,"5,000",1
18425,321,nan,"5,000",1
18425,539,458210,"5,000",1
18425,393,458210,"5,000",1
18425,411,458210,"5,000",1
18425,081,458210,"5,000",1
18425,251,458210,"5,000",1
18425,531,339112,"5,000",1
18425,441,458210,"5,000",1
18425,042,458110,"5,000",1
18425,089,458210,"5,000",1
18425,160,339112,"5,000",1
18425,519,339112,"5,000",1
18425,064,339112,"5,000",1
23905,189,335910,"2,200",1
23905,421,335910,"2,200",1
23905,041,335910,"2,200",1
23905,124,335910,"2,200",1
23573,391,611310,"10,000",12
23573,393,611310,"10,000",1
1278,422,921190,"5,000",15
1378,486,236115,337,2
1378,481,236115,337,1
1378,488,522292,337,1
1378,486,522292,337,2
1378,486,522310,337,2
1378,488,522310,337,1
1378,488,236115,337,1
2081,189,442110,"",1
2081,189,337910,"",4
2081,182,442110,"",1
2081,472,337910,"",1
2081,182,337910,"",1
2823,171,522110,200,8
1537,241,541330,200,1
1537,429,541330,200,1
1537,342,541330,200,1
1537,061,237210,200,2
1537,421,541330,200,1
1537,423,541330,200,1
1537,422,541330,200,1
2025,064,518210,274,1
2025,519,518210,274,4
28588,160,493120,210,1
28588,559,493120,210,8
28588,393,493120,210,1
27507,363,493110,200,11
27507,101,493110,200,1
27507,122,493110,200,1
27507,421,493110,200,1
12017,471,nan,15,1
12017,519,nan,15,3
12017,160,nan,15,1
28332,251,523940,"2,000",2
28332,171,523940,"2,000",1
28332,486,523940,"2,000",1
28332,321,523940,"2,000",2
28332,064,523940,"2,000",1
28332,363,523940,"2,000",1
28332,391,523940,"2,000",1
28332,122,523940,"2,000",1
28332,061,523940,"2,000",1
28409,189,331511,"1,000",1
28409,122,331511,"1,000",1
28409,319,331511,"1,000",1
28409,399,331511,"1,000",1
28409,429,331511,"1,000",1
28409,559,331511,"1,000",1
28409,329,331511,"1,000",1
28409,061,331511,"1,000",1
28409,129,331511,"1,000",1
28409,131,331511,"1,000",1
28409,041,331511,"1,000",1
28409,251,331511,"1,000",1
28409,271,331511,"1,000",1
28409,393,331511,"1,000",1
28409,292,331511,"1,000",1
28409,401,331511,"1,000",1
28409,081,331511,"1,000",1
28409,179,331511,"1,000",1
2882,061,531120,"5,000",11
2882,064,531120,"5,000",2
2882,171,531120,"5,000",1
2882,063,531120,"5,000",2
27646,484,212311,"5,000",1
27646,171,212311,"5,000",1
27646,131,212311,"5,000",1
27646,371,212311,"5,000",1
27646,481,212311,"5,000",1
15720,064,531210,"25,818",2
15720,020,531210,"25,818",1
15720,311,531210,"25,818",1
15720,484,531210,"25,818",3
15720,123,531210,"25,818",8
15720,182,531210,"25,818",2
15720,560,531210,"25,818",1
15720,061,531210,"25,818",6
15720,539,531210,"25,818",1
15720,394,531210,"25,818",2
15720,321,531210,"25,818",5
15720,261,531210,"25,818",5
15720,069,531210,"25,818",2
15720,062,531210,"25,818",5
15720,101,531210,"25,818",2
15720,379,531210,"25,818",4
15720,212,531210,"25,818",3
15720,019,531210,"25,818",1
15720,129,531210,"25,818",5
15720,121,531210,"25,818",1
15720,122,531210,"25,818",7
15720,063,531210,"25,818",2
15720,251,531210,"25,818",2
15720,422,531210,"25,818",2
15720,363,531210,"25,818",5
15720,452,531210,"25,818",1
15720,042,531210,"25,818",2
15720,459,531210,"25,818",2
15720,269,531210,"25,818",3
15720,473,531210,"25,818",1
15720,089,531210,"25,818",2
15720,472,531210,"25,818",1
15720,241,531210,"25,818",1
15720,512,531210,"25,818",1
15720,423,531210,"25,818",1
15720,041,531210,"25,818",5
15720,372,531210,"25,818",1
15720,300,531210,"25,818",1
15720,479,531210,"25,818",1
15720,132,531210,"25,818",1
15720,488,531210,"25,818",1
15720,486,531210,"25,818",3
15720,329,531210,"25,818",2
15720,421,531210,"25,818",1
15720,429,531210,"25,818",1
15720,292,531210,"25,818",1
15720,489,531210,"25,818",1
15720,331,531210,"25,818",1
15720,460,531210,"25,818",1
15720,341,531210,"25,818",2
15720,371,531210,"25,818",1
15720,222,531210,"25,818",1
15720,171,531210,"25,818",1
15720,392,531210,"25,818",1
15720,513,531210,"25,818",1
15720,271,531210,"25,818",1
15720,124,531210,"25,818",1
15720,190,531210,"25,818",1
15720,531,531210,"25,818",1
15720,160,531210,"25,818",1
15720,012,531210,"25,818",1
7431,069,513210,"1,000",2
7431,124,513210,"1,000",2
7431,484,513210,"1,000",1
7431,061,561621,"1,000",1
7431,241,513210,"1,000",1
7431,251,513210,"1,000",1
7431,519,513210,"1,000",1
7431,261,513210,"1,000",1
7431,123,513210,"1,000",1
7431,061,513210,"1,000",1
7431,171,513210,"1,000",1
7431,160,513210,"1,000",1
7431,069,561621,"1,000",1
13439,099,531110,75,1
13439,479,531110,75,1
13439,251,531210,75,2
13439,179,531110,75,1
13439,251,531110,75,1
13439,539,531110,75,1
13439,020,531110,75,1
13439,471,531110,75,1
13439,064,531110,75,1
13439,519,531110,75,1
13439,261,531110,75,1
3061,111,813930,"10,000",1
3061,363,813930,"10,000",7
3061,159,813930,"10,000",3
3061,242,813930,"10,000",4
3061,251,813930,"10,000",6
3061,401,813930,"10,000",1
3061,171,813930,"10,000",8
3061,394,813930,"10,000",1
3061,423,813930,"10,000",2
3061,041,813930,"10,000",2
3061,421,813930,"10,000",4
3061,486,813930,"10,000",1
3061,364,813930,"10,000",1
3061,422,813930,"10,000",3
3061,299,813930,"10,000",1
3061,101,813930,"10,000",1
3061,092,813930,"10,000",2
3061,151,813930,"10,000",2
3061,061,813930,"10,000",8
3061,471,813930,"10,000",1
3061,392,813930,"10,000",2
3061,279,813930,"10,000",2
3061,484,813930,"10,000",1
3061,190,813930,"10,000",2
3061,259,813930,"10,000",1
3061,183,813930,"10,000",1
3061,291,813930,"10,000",3
3061,121,813930,"10,000",1
3061,063,813930,"10,000",2
3061,361,813930,"10,000",1
3061,559,813930,"10,000",1
3061,321,813930,"10,000",2
3061,472,813930,"10,000",3
3061,311,813930,"10,000",1
3061,479,813930,"10,000",1
3061,512,813930,"10,000",1
3061,271,813930,"10,000",3
3061,241,813930,"10,000",1
3061,064,813930,"10,000",2
3061,341,813930,"10,000",2
3061,230,813930,"10,000",1
3061,429,813930,"10,000",2
3061,020,813930,"10,000",2
3061,500,813930,"10,000",1
3061,011,813930,"10,000",1
3061,531,813930,"10,000",2
3061,261,813930,"10,000",2
3061,179,813930,"10,000",1
3061,411,813930,"10,000",2
3061,371,813930,"10,000",1
3061,131,813930,"10,000",1
3061,319,813930,"10,000",1
3061,489,813930,"10,000",1
3061,050,813930,"10,000",1
3061,441,813930,"10,000",1
3061,481,813930,"10,000",1
3061,391,813930,"10,000",1
3061,212,813930,"10,000",1
3061,379,813930,"10,000",1
3061,019,813930,"10,000",1
3061,091,813930,"10,000",1
3061,089,813930,"10,000",1
3061,129,813930,"10,000",1
3061,269,813930,"10,000",1
3061,399,813930,"10,000",1
3061,519,813930,"10,000",1
3061,123,813930,"10,000",1
29929,241,922130,"1,000",5
29929,242,922130,"1,000",1
29929,249,922130,"1,000",3
14646,251,541110,200,5
20150,171,621111,40,5
25348,519,525990,"2,500",4
25348,081,525990,"2,500",1
25348,341,525990,"2,500",1
25348,122,525990,"2,500",1
25348,411,525990,"2,500",1
25348,171,525990,"2,500",1
19410,123,722511,50,14
19410,122,722511,50,1
19410,124,722511,50,2
19410,129,722511,50,2
9547,062,621111,200,2
9547,064,621111,200,4
9547,069,621111,200,1
19988,291,813930,20,1
19988,392,813930,20,1
19988,363,813930,20,2
19988,151,813930,20,1
19988,063,813930,20,1
19988,394,813930,20,1
19988,179,813930,20,2
19988,399,813930,20,2
19988,271,813930,20,1
19988,362,813930,20,2
19988,131,813930,20,1
19988,241,813930,20,1
19988,559,813930,20,1
19988,064,813930,20,3
19988,441,813930,20,1
19988,069,813930,20,1
19988,065,813930,20,1
19988,472,813930,20,1
19988,061,813930,20,2
19988,299,813930,20,1
19988,171,813930,20,1
29731,292,423440,129,1
29731,452,313310,129,1
29731,209,423440,129,1
29731,171,424490,129,1
29731,429,424490,129,2
29731,129,424490,129,2
29731,121,449129,129,1
29731,129,541870,129,1
29731,129,541613,129,1
16702,321,811210,18,8
16702,171,811210,18,1
16702,061,811210,18,1
16702,419,811210,18,1
816,392,325211,"1,000",1
816,261,325211,"1,000",2
816,539,325211,"1,000",1
816,171,325211,"1,000",1
816,371,325211,"1,000",1
816,061,325211,"1,000",1
816,486,325211,"1,000",1
816,484,325211,"1,000",1
816,321,325211,"1,000",3
816,271,325211,"1,000",1
816,291,325211,"1,000",1
816,491,325211,"1,000",1
816,393,325211,"1,000",1
816,421,325211,"1,000",2
816,124,325211,"1,000",1
816,364,325211,"1,000",1
816,262,325211,"1,000",1
816,091,325211,"1,000",1
816,122,325211,"1,000",1
816,481,325211,"1,000",1
816,411,325211,"1,000",1
816,241,325211,"1,000",1
816,212,325211,"1,000",1
816,488,325211,"1,000",1
816,363,325211,"1,000",1
816,123,325211,"1,000",1
816,559,325211,"1,000",1
816,041,325211,"1,000",1
816,511,325211,"1,000",1
816,512,325211,"1,000",1
816,441,325211,"1,000",1
816,422,325211,"1,000",1
816,292,325211,"1,000",1
816,182,325211,"1,000",1
816,131,325211,"1,000",1
816,531,325211,"1,000",1
816,221,325211,"1,000",1
11183,422,722511,200,1
11183,422,458110,200,1
11183,429,722513,200,43
11183,171,722513,200,1
11183,422,722513,200,70
11183,540,722513,200,19
11183,319,722513,200,1
11183,139,722513,200,5
11183,109,722513,200,2
11183,472,722513,200,2
11183,399,722513,200,6
11183,222,722513,200,1
11183,489,722513,200,1
11183,459,722513,200,5
11183,280,722513,200,10
11183,519,722513,200,1
11183,369,722513,200,2
11183,050,722513,200,3
11183,229,722513,200,6
11183,350,722513,200,1
11183,279,722513,200,2
11183,513,722513,200,2
11183,269,722513,200,1
11183,182,722513,200,2
11183,559,722513,200,1
11183,249,722513,200,6
11183,131,722513,200,4
11183,019,722513,200,1
11183,379,722513,200,1
11183,011,722513,200,3
11183,362,722513,200,1
11183,479,722513,200,3
11183,481,722513,200,1
11183,488,722513,200,2
11183,394,722513,200,3
11183,063,722513,200,1
11183,223,722513,200,1
11183,189,722513,200,1
11183,486,722513,200,1
11183,421,722513,200,1
11183,452,722513,200,2
11183,391,722513,200,1
5591,123,621420,"5,000",3
5591,129,621420,"5,000",1
5591,331,621420,"5,000",1
5591,122,621420,"5,000",2
5591,350,621420,"5,000",1
5591,271,621420,"5,000",1
5591,124,621420,"5,000",1
5591,292,621420,"5,000",1
2656,171,523940,250,2
2656,292,523940,250,2
2656,551,523940,250,1
11757,401,541191,200,6
18346,061,522310,50,4
18346,321,522310,50,1
18346,341,522310,50,1
18841,041,237210,490,1
18841,122,237210,490,1
18841,369,237210,490,1
18841,491,237210,490,1
6312,486,541611,"1,000",1
6312,484,541611,"1,000",1
6312,271,541310,"1,000",1
6312,111,541310,"1,000",1
6312,061,541310,"1,000",1
6312,122,541310,"1,000",2
6312,484,541310,"1,000",1
6312,488,541611,"1,000",1
6312,131,541310,"1,000",2
6312,321,541310,"1,000",1
6312,171,541611,"1,000",1
6312,489,541611,"1,000",4
6312,481,541611,"1,000",2
6312,061,541611,"1,000",2
6312,483,541611,"1,000",1
6312,261,541611,"1,000",1
6312,064,541611,"1,000",1
6312,269,541611,"1,000",1
6312,487,541611,"1,000",1
30651,269,336612,50,1
30651,519,336612,50,3
30651,411,336612,50,1
30651,419,336612,50,1
5820,559,327993,"11,700",1
5820,280,327993,"11,700",1
5820,519,327993,"11,700",2
5820,540,327993,"11,700",2
5820,280,238310,"11,700",1
5820,061,238310,"11,700",1
5820,363,327993,"11,700",1
5820,171,238310,"11,700",1
5820,299,327993,"11,700",1
15439,471,522110,500,2
15439,050,522110,500,2
15439,251,522110,500,5
15439,101,522110,500,1
15439,081,522110,500,1
15439,092,522110,500,1
15439,393,522110,500,1
15439,109,522110,500,1
15439,139,522110,500,1
15439,261,522110,500,1
15439,373,522110,500,1
15439,262,522110,500,1
28524,242,238210,"1,000",2
28524,513,238210,"1,000",1
28524,489,423820,"1,000",1
28524,479,238210,"1,000",1
28524,512,238210,"1,000",2
28524,441,238210,"1,000",1
28524,121,238210,"1,000",1
28524,251,238210,"1,000",1
22615,171,332811,500,1
22615,429,332811,500,1
22615,486,332811,500,2
22615,189,332811,500,1
22615,452,332811,500,1
22615,269,332811,500,1
13746,251,621512,"47,000",60
13746,341,621512,"47,000",61
13746,513,621512,"47,000",27
13746,061,621512,"47,000",157
13746,201,621512,"47,000",8
13746,484,541380,"47,000",1
13746,421,621512,"47,000",63
13746,391,621512,"47,000",5
13746,131,621512,"47,000",20
13746,422,621512,"47,000",46
13746,484,621512,"47,000",49
13746,124,621512,"47,000",40
13746,486,621512,"47,000",46
13746,122,621512,"47,000",70
13746,182,621512,"47,000",7
13746,182,621111,"47,000",2
13746,372,621512,"47,000",6
13746,321,621512,"47,000",24
13746,261,621512,"47,000",29
13746,123,621111,"47,000",1
13746,531,621512,"47,000",13
13746,171,621512,"47,000",38
13746,363,621511,"47,000",1
13746,291,621511,"47,000",1
13746,062,621512,"47,000",34
13746,292,621512,"47,000",19
13746,519,621512,"47,000",6
13746,081,621512,"47,000",22
13746,484,621511,"47,000",3
13746,392,621512,"47,000",15
13746,092,621111,"47,000",1
13746,488,621512,"47,000",19
13746,223,621512,"47,000",14
13746,369,621512,"47,000",10
13746,472,621512,"47,000",8
13746,362,621512,"47,000",29
13746,491,621512,"47,000",7
13746,259,621512,"47,000",3
13746,123,621511,"47,000",3
13746,092,621512,"47,000",42
13746,411,621512,"47,000",10
13746,181,621512,"47,000",3
13746,123,621512,"47,000",56
13746,393,621111,"47,000",1
13746,486,621511,"47,000",1
13746,129,621111,"47,000",1
13746,391,621511,"47,000",2
13746,081,621111,"47,000",1
13746,139,621512,"47,000",7
13746,411,621511,"47,000",1
13746,421,621511,"47,000",2
13746,064,621512,"47,000",85
13746,129,621512,"47,000",67
13746,429,621511,"47,000",4
13746,342,621511,"47,000",1
13746,069,621512,"47,000",40
13746,063,621512,"47,000",23
13746,512,621512,"47,000",3
13746,271,621512,"47,000",6
13746,041,621111,"47,000",1
13746,063,621511,"47,000",1
13746,551,621111,"47,000",1
13746,551,621511,"47,000",1
13746,341,621511,"47,000",3
13746,124,621511,"47,000",3
13746,109,621512,"47,000",2
13746,230,621512,"47,000",1
13746,131,621511,"47,000",2
13746,363,621512,"47,000",84
13746,050,621512,"47,000",9
13746,441,621512,"47,000",5
13746,393,621512,"47,000",8
13746,331,621512,"47,000",8
13746,101,621512,"47,000",7
13746,241,621512,"47,000",24
13746,229,621512,"47,000",3
13746,350,621512,"47,000",9
13746,139,621111,"47,000",1
13746,011,621512,"47,000",1
13746,459,621512,"47,000",7
13746,511,621512,"47,000",3
13746,042,621511,"47,000",1
13746,111,621512,"47,000",1
13746,065,621512,"47,000",17
13746,121,621512,"47,000",12
13746,371,621512,"47,000",5
13746,452,621512,"47,000",3
13746,091,621512,"47,000",26
13746,485,621512,"47,000",8
13746,419,621512,"47,000",6
13746,471,621512,"47,000",2
13746,489,621512,"47,000",9
13746,540,541380,"47,000",1
13746,379,621512,"47,000",7
13746,221,621511,"47,000",2
13746,473,621512,"47,000",2
13746,532,621512,"47,000",2
13746,131,621111,"47,000",1
13746,212,621512,"47,000",5
13746,551,621512,"47,000",3
13746,291,621512,"47,000",8
13746,269,621512,"47,000",7
13746,479,621512,"47,000",5
13746,539,621512,"47,000",3
13746,361,621512,"47,000",7
